SK_ID_PREV,SK_ID_CURR,NAME_CONTRACT_TYPE,AMT_ANNUITY,AMT_APPLICATION,AMT_CREDIT,AMT_DOWN_PAYMENT,AMT_GOODS_PRICE,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,FLAG_LAST_APPL_PER_CONTRACT,NFLAG_LAST_APPL_IN_DAY,RATE_DOWN_PAYMENT,RATE_INTEREST_PRIMARY,RATE_INTEREST_PRIVILEGED,NAME_CASH_LOAN_PURPOSE,NAME_CONTRACT_STATUS,DAYS_DECISION,NAME_PAYMENT_TYPE,CODE_REJECT_REASON,NAME_TYPE_SUITE,NAME_CLIENT_TYPE,NAME_GOODS_CATEGORY,NAME_PORTFOLIO,NAME_PRODUCT_TYPE,CHANNEL_TYPE,SELLERPLACE_AREA,NAME_SELLER_INDUSTRY,CNT_PAYMENT,NAME_YIELD_GROUP,PRODUCT_COMBINATION,DAYS_FIRST_DRAWING,DAYS_FIRST_DUE,DAYS_LAST_DUE_1ST_VERSION,DAYS_LAST_DUE,DAYS_TERMINATION,NFLAG_INSURED_ON_APPROVAL
1910226,276781,Consumer loans,6634.53,54360.0,57456.0,10800.0,54360.0,MONDAY,13,Y,1,0.1723245109321058,,,XAP,Approved,-1481,Cash through the bank,XAP,Family,New,Computers,POS,XNA,Regional / Local,100,Consumer electronics,12.0,high,POS household with interest,365243.0,-1449.0,-1119.0,-1239.0,-1237.0,0.0
2146904,143548,Consumer loans,,123196.5,123196.5,0.0,123196.5,WEDNESDAY,17,Y,1,0.0,,,XAP,Unused offer,-146,Cash through the bank,CLIENT,,Refreshed,Computers,XNA,XNA,Country-wide,30,Connectivity,,XNA,POS mobile with interest,,,,,,
1080968,213578,Consumer loans,6441.165,47245.5,53721.0,4725.0,47245.5,MONDAY,18,Y,1,0.0880463084805554,,,XAP,Approved,-1782,Cash through the bank,XAP,,Repeater,Mobile,POS,XNA,Country-wide,25,Connectivity,12.0,high,POS mobile with interest,365243.0,-1723.0,-1393.0,-1633.0,-1629.0,0.0
1987570,132070,Consumer loans,5840.19,37642.5,28642.5,9000.0,37642.5,TUESDAY,18,Y,1,0.2603923273379339,,,XAP,Approved,-2189,Cash through the bank,XAP,,Repeater,Mobile,POS,XNA,Country-wide,60,Connectivity,6.0,high,POS mobile with interest,365243.0,-2151.0,-2001.0,-2001.0,-1995.0,0.0
1713955,218305,Consumer loans,,110115.0,110115.0,0.0,110115.0,TUESDAY,9,Y,1,0.0,,,XAP,Canceled,-1947,Cash through the bank,XAP,"Spouse, partner",Repeater,Computers,XNA,XNA,Regional / Local,150,Consumer electronics,,XNA,POS household with interest,,,,,,
2697643,180138,Consumer loans,9721.8,102388.5,102388.5,0.0,102388.5,THURSDAY,16,Y,1,0.0,,,XAP,Approved,-177,Cash through the bank,XAP,Unaccompanied,Refreshed,Auto Accessories,POS,XNA,Regional / Local,20,Connectivity,12.0,low_normal,POS mobile with interest,365243.0,-147.0,183.0,365243.0,365243.0,0.0
1440029,128419,Consumer loans,10865.07,95085.0,106515.0,9508.5,95085.0,WEDNESDAY,11,Y,1,0.0892545123107896,,,XAP,Approved,-280,Cash through the bank,XAP,"Spouse, partner",New,Audio/Video,POS,XNA,Regional / Local,300,Consumer electronics,12.0,middle,POS household with interest,365243.0,-250.0,80.0,365243.0,365243.0,1.0
1591874,177569,Cash loans,11218.455,90000.0,108207.0,,90000.0,MONDAY,16,Y,1,,,,XNA,Approved,-938,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,0,XNA,12.0,middle,Cash X-Sell: middle,365243.0,-908.0,-578.0,-578.0,-575.0,1.0
2197571,429133,Cash loans,,0.0,0.0,,,WEDNESDAY,9,Y,1,,,,XNA,Canceled,-250,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,0,XNA,,XNA,Cash,,,,,,
2031084,163319,Cash loans,,0.0,0.0,,,TUESDAY,13,Y,1,,,,XNA,Canceled,-219,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1925433,117848,Cash loans,52550.505,450000.0,474948.0,0.0,450000.0,TUESDAY,8,Y,1,0.0,,,XNA,Approved,-1750,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,high,Cash X-Sell: high,365243.0,-1720.0,-1390.0,-1390.0,-1381.0,1.0
2407724,434111,Consumer loans,7785.855,67455.0,66717.0,6750.0,67455.0,THURSDAY,12,Y,1,0.1000634793358056,,,XAP,Approved,-2456,Cash through the bank,XAP,,New,Mobile,POS,XNA,Country-wide,28,Connectivity,12.0,low_normal,POS mobile with interest,365243.0,-2407.0,-2077.0,-2077.0,-2061.0,1.0
2612681,334655,Consumer loans,11366.865,105016.5,102312.0,10503.0,105016.5,MONDAY,15,Y,1,0.1013936251223845,,,XAP,Approved,-2632,Cash through the bank,XAP,Family,New,Consumer Electronics,POS,XNA,Country-wide,1892,Consumer electronics,10.0,low_normal,POS household without interest,365243.0,-2601.0,-2331.0,-2331.0,-2318.0,1.0
1923261,411062,Consumer loans,9993.015,92326.5,89946.0,9234.0,92326.5,MONDAY,14,Y,1,0.101398119122257,,,XAP,Approved,-2468,Cash through the bank,XAP,Family,New,Audio/Video,POS,XNA,Country-wide,2400,Consumer electronics,10.0,low_normal,POS household without interest,365243.0,-2437.0,-2167.0,-2167.0,-2161.0,1.0
1513484,383669,Consumer loans,14642.685,159889.5,159889.5,0.0,159889.5,THURSDAY,16,Y,1,0.0,,,XAP,Approved,-365,Cash through the bank,XAP,Unaccompanied,Repeater,Clothing and Accessories,POS,XNA,Regional / Local,150,Clothing,12.0,low_action,POS industry without interest,365243.0,-334.0,-4.0,-4.0,365243.0,0.0
1285628,243952,Consumer loans,9550.17,190561.5,211990.5,0.0,190561.5,MONDAY,16,Y,1,0.0,,,XAP,Approved,-872,Cash through the bank,XAP,Family,New,Audio/Video,POS,XNA,Country-wide,1600,Consumer electronics,24.0,low_action,POS household without interest,365243.0,-841.0,-151.0,-151.0,-145.0,0.0
2073060,195314,Cash loans,,0.0,0.0,,,MONDAY,13,Y,1,,,,XNA,Refused,-231,XNA,HC,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1046123,363263,Cash loans,18282.555,180000.0,270252.0,,180000.0,TUESDAY,9,Y,1,,,,Urgent needs,Approved,-618,Cash through the bank,XAP,,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,36.0,high,Cash Street: high,365243.0,-588.0,462.0,-18.0,-11.0,1.0
2468618,247563,Consumer loans,8940.195,74700.0,81274.5,0.0,74700.0,SATURDAY,13,Y,1,0.0,,,XAP,Approved,-536,Cash through the bank,XAP,,Repeater,Audio/Video,POS,XNA,Stone,40,Consumer electronics,10.0,low_normal,POS household with interest,365243.0,-502.0,-232.0,-322.0,-318.0,0.0
1581283,226477,Cash loans,,0.0,0.0,,,WEDNESDAY,13,Y,1,,,,XNA,Canceled,-222,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2330058,406968,Cash loans,35743.5,1350000.0,1350000.0,,1350000.0,WEDNESDAY,14,Y,1,,,,Other,Refused,-162,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,60.0,low_action,Cash Street: low,,,,,,
1305795,414973,Consumer loans,4219.83,25195.5,20695.5,4500.0,25195.5,SATURDAY,14,Y,1,0.1945152543473671,,,XAP,Approved,-1731,Cash through the bank,XAP,Family,Repeater,Mobile,POS,XNA,Country-wide,166,Consumer electronics,6.0,high,POS household with interest,365243.0,-1700.0,-1550.0,-1610.0,-1604.0,0.0
2134947,378701,Consumer loans,13230.945,141750.0,141750.0,0.0,141750.0,TUESDAY,10,Y,1,0.0,,,XAP,Approved,-560,XNA,XAP,,Repeater,Furniture,POS,XNA,Regional / Local,100,Industry,12.0,low_normal,POS industry with interest,365243.0,-528.0,-198.0,-378.0,-373.0,0.0
2727848,118473,Consumer loans,13039.785,127192.5,127192.5,0.0,127192.5,THURSDAY,11,Y,1,0.0,,,XAP,Approved,-408,Cash through the bank,XAP,,Repeater,Sport and Leisure,POS,XNA,Stone,368,Consumer electronics,12.0,middle,POS household with interest,365243.0,-371.0,-41.0,-251.0,-244.0,0.0
2324194,409448,Revolving loans,,0.0,0.0,,,TUESDAY,14,Y,1,,,,XAP,Canceled,-240,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Card Street,,,,,,
1722706,417206,Cash loans,,0.0,0.0,,,THURSDAY,11,Y,1,,,,XNA,Canceled,-110,XNA,XAP,,Refreshed,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2268788,357121,Cash loans,34714.575,540000.0,604152.0,,540000.0,SATURDAY,11,Y,1,,,,XNA,Refused,-511,Cash through the bank,HC,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,36.0,high,Cash X-Sell: high,,,,,,
2626593,337473,Cash loans,,0.0,0.0,,,FRIDAY,12,Y,1,,,,XNA,Canceled,-243,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2065039,264832,Cash loans,32548.995,877500.0,1004913.0,,877500.0,WEDNESDAY,11,Y,1,,,,XNA,Refused,-330,Cash through the bank,HC,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,60.0,low_normal,Cash X-Sell: low,,,,,,
2129073,282669,Consumer loans,,110560.5,110560.5,0.0,110560.5,MONDAY,11,Y,1,0.0,,,XAP,Refused,-813,Cash through the bank,HC,,Repeater,Photo / Cinema Equipment,XNA,XNA,Country-wide,57,Connectivity,,XNA,POS mobile with interest,,,,,,
1495318,126494,Cash loans,,0.0,0.0,,,MONDAY,12,Y,1,,,,XNA,Canceled,-487,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1395600,332587,Consumer loans,4608.63,17158.5,17725.5,0.0,17158.5,THURSDAY,9,Y,1,0.0,,,XAP,Approved,-1159,Cash through the bank,XAP,Unaccompanied,New,Clothing and Accessories,POS,XNA,Stone,244,Clothing,4.0,low_action,POS industry with interest,365243.0,-1122.0,-1032.0,-1032.0,-1030.0,0.0
1136676,300592,Consumer loans,5985.9,86175.0,50175.0,36000.0,86175.0,SUNDAY,12,Y,1,0.4549727035366721,,,XAP,Approved,-885,Cash through the bank,XAP,,New,Computers,POS,XNA,Country-wide,28,Connectivity,10.0,middle,POS mobile with interest,365243.0,-849.0,-579.0,-699.0,-687.0,0.0
1218579,421762,Cash loans,24972.255,450000.0,491580.0,,450000.0,TUESDAY,11,Y,1,,,,XNA,Refused,-163,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24.0,low_action,Cash X-Sell: low,,,,,,
1828646,367474,Cash loans,,0.0,0.0,,,TUESDAY,8,Y,1,,,,XNA,Canceled,-183,XNA,XAP,,New,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2237889,222097,Consumer loans,3047.805,74488.5,66415.5,14899.5,74488.5,TUESDAY,11,Y,1,0.1995561704482568,,,XAP,Approved,-480,Cash through the bank,XAP,Unaccompanied,New,Audio/Video,POS,XNA,Country-wide,1000,Consumer electronics,24.0,low_action,POS household without interest,365243.0,-449.0,241.0,365243.0,365243.0,0.0
1357151,364786,Cash loans,54979.155,1003500.0,1061784.0,,1003500.0,MONDAY,12,Y,1,,,,XNA,Refused,-206,XNA,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Contact center,-1,XNA,24.0,low_normal,Cash X-Sell: low,,,,,,
1884636,212797,Cash loans,,0.0,0.0,,,THURSDAY,14,Y,1,,,,XNA,Canceled,-256,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1497984,419860,Cash loans,5045.985,45000.0,47970.0,,45000.0,FRIDAY,14,Y,1,,,,XNA,Refused,-437,Cash through the bank,HC,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,middle,Cash X-Sell: middle,,,,,,
1037523,311760,Consumer loans,10029.87,51907.5,49180.5,5193.0,51907.5,WEDNESDAY,19,Y,1,0.1040148066780525,,,XAP,Approved,-235,Cash through the bank,XAP,Unaccompanied,Refreshed,Mobile,POS,XNA,Country-wide,50,Connectivity,6.0,high,POS mobile with interest,365243.0,-204.0,-54.0,-54.0,-49.0,0.0
2271626,324303,Revolving loans,2250.0,45000.0,45000.0,,45000.0,TUESDAY,19,Y,1,,,,XAP,Approved,-253,XNA,XAP,Unaccompanied,Repeater,XNA,Cards,walk-in,Regional / Local,145,Consumer electronics,0.0,XNA,Card Street,365243.0,365243.0,365243.0,365243.0,365243.0,0.0
2327244,108867,Consumer loans,5862.6,98955.0,53055.0,45900.0,98955.0,FRIDAY,17,Y,1,0.5051717722931911,,,XAP,Approved,-2196,Cash through the bank,XAP,Family,New,Mobile,POS,XNA,Country-wide,22,Connectivity,12.0,high,POS mobile with interest,365243.0,-2165.0,-1835.0,-1835.0,-1830.0,0.0
1145265,252632,Cash loans,14505.885,459000.0,549882.0,,459000.0,FRIDAY,9,Y,1,,,,XNA,Refused,-425,Cash through the bank,HC,Unaccompanied,Refreshed,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,60.0,low_action,Cash X-Sell: low,,,,,,
2843408,225467,Consumer loans,15501.51,410310.0,410310.0,0.0,410310.0,FRIDAY,14,Y,1,0.0,,,XAP,Approved,-395,Cash through the bank,XAP,,Repeater,Gardening,POS,XNA,Stone,50,Construction,36.0,low_normal,POS industry with interest,365243.0,-359.0,691.0,365243.0,365243.0,0.0
1217468,163155,Revolving loans,4500.0,90000.0,90000.0,,90000.0,WEDNESDAY,9,Y,1,,,,XAP,Approved,-308,XNA,XAP,Unaccompanied,Refreshed,XNA,Cards,x-sell,Credit and cash offices,0,XNA,0.0,XNA,Card X-Sell,365243.0,365243.0,365243.0,365243.0,365243.0,0.0
1545303,387122,Consumer loans,9664.065,107028.0,94662.0,21406.5,107028.0,THURSDAY,16,Y,1,0.2008609101130328,,,XAP,Approved,-259,Cash through the bank,XAP,Unaccompanied,Refreshed,Audio/Video,POS,XNA,Country-wide,200,Consumer electronics,12.0,middle,POS household with interest,365243.0,-228.0,102.0,-18.0,-11.0,0.0
2355756,352206,Cash loans,,0.0,0.0,,,SATURDAY,13,Y,1,,,,XNA,Canceled,-23,XNA,XAP,,Repeater,XNA,XNA,XNA,Contact center,-1,XNA,,XNA,Cash,,,,,,
2367829,274725,Revolving loans,31500.0,630000.0,630000.0,,630000.0,MONDAY,17,Y,1,,,,XAP,Refused,-191,XNA,HC,Unaccompanied,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,,,,,,
1952237,300320,Consumer loans,3784.05,73192.5,73192.5,0.0,73192.5,WEDNESDAY,11,Y,1,0.0,,,XAP,Approved,-1056,Cash through the bank,XAP,Family,New,Audio/Video,POS,XNA,Country-wide,2500,Consumer electronics,24.0,low_normal,POS household with interest,365243.0,-1024.0,-334.0,-364.0,-359.0,0.0
2474001,133363,Cash loans,13397.31,180000.0,203760.0,,180000.0,SUNDAY,15,Y,1,,,,XNA,Refused,-308,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Regional / Local,150,Clothing,24.0,middle,Cash X-Sell: middle,,,,,,
1218568,309156,Cash loans,14876.955,135000.0,143910.0,,135000.0,TUESDAY,15,Y,1,,,,XNA,Refused,-609,Cash through the bank,HC,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,middle,Cash X-Sell: middle,,,,,,
2725288,240913,Consumer loans,5542.47,31455.0,26955.0,4500.0,31455.0,TUESDAY,17,Y,1,0.1558069970087137,,,XAP,Approved,-618,Cash through the bank,XAP,,New,Mobile,POS,XNA,Country-wide,20,Connectivity,6.0,high,POS mobile with interest,365243.0,-572.0,-422.0,-572.0,-564.0,0.0
2045295,139684,Cash loans,16558.425,229500.0,229500.0,,229500.0,THURSDAY,14,Y,1,,,,XNA,Approved,-329,XNA,XAP,Family,Repeater,XNA,Cash,x-sell,Contact center,-1,XNA,18.0,middle,Cash X-Sell: middle,,,,,,
2669102,317008,Consumer loans,,65475.0,65475.0,0.0,65475.0,TUESDAY,20,Y,1,0.0,,,XAP,Refused,-819,Cash through the bank,LIMIT,,Repeater,Mobile,XNA,XNA,Country-wide,40,Connectivity,,XNA,POS mobile with interest,,,,,,
2651637,341527,Cash loans,16542.315,315000.0,366142.5,,315000.0,WEDNESDAY,10,Y,1,,,,XNA,Approved,-1268,XNA,XAP,,Repeater,XNA,Cash,x-sell,Country-wide,-1,Consumer electronics,36.0,middle,Cash X-Sell: middle,365243.0,-1238.0,-188.0,-188.0,-186.0,1.0
1307318,210930,Cash loans,20108.925,90000.0,104103.0,,90000.0,FRIDAY,15,Y,1,,,,XNA,Approved,-1011,Cash through the bank,XAP,Family,Repeater,XNA,Cash,x-sell,AP+ (Cash loan),1,XNA,6.0,middle,Cash X-Sell: middle,365243.0,-979.0,-829.0,-829.0,-827.0,0.0
1166224,425404,Consumer loans,12000.285,120015.0,108013.5,12001.5,120015.0,FRIDAY,9,Y,1,0.1089090909090909,,,XAP,Refused,-2624,Cash through the bank,LIMIT,,Repeater,Consumer Electronics,POS,XNA,Stone,1000,Furniture,10.0,low_normal,POS industry with interest,,,,,,
1755286,389313,Cash loans,,0.0,0.0,,,FRIDAY,10,Y,1,,,,XNA,Canceled,-61,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1218780,209900,Cash loans,,0.0,0.0,,,WEDNESDAY,15,Y,1,,,,XNA,Canceled,-25,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1597538,133446,Cash loans,21365.01,481500.0,538704.0,,481500.0,SATURDAY,11,Y,1,,,,XNA,Approved,-248,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,36.0,low_normal,Cash X-Sell: low,365243.0,-218.0,832.0,365243.0,365243.0,1.0
1171716,146764,Consumer loans,4041.18,25839.0,21289.5,5742.0,25839.0,SUNDAY,15,Y,1,0.2313434326618944,,,XAP,Approved,-261,Cash through the bank,XAP,,Repeater,Jewelry,POS,XNA,Country-wide,35,Jewelry,6.0,middle,POS others without interest,365243.0,-206.0,-56.0,-56.0,-51.0,0.0
1708496,341508,Cash loans,35739.495,270000.0,323815.5,,270000.0,THURSDAY,13,Y,1,,,,XNA,Refused,-926,Cash through the bank,HC,"Spouse, partner",Repeater,XNA,Cash,x-sell,Credit and cash offices,0,XNA,12.0,high,Cash X-Sell: high,,,,,,
1979930,119496,Consumer loans,6303.555,34515.0,30915.0,3600.0,34515.0,WEDNESDAY,16,Y,1,0.1135948796965745,,,XAP,Refused,-1990,Cash through the bank,LIMIT,,Repeater,Mobile,POS,XNA,Country-wide,126,Connectivity,6.0,high,POS mobile with interest,,,,,,
1284125,217680,Consumer loans,10290.24,33750.0,38794.5,0.0,33750.0,TUESDAY,14,Y,1,0.0,,,XAP,Approved,-543,Cash through the bank,XAP,,New,Furniture,POS,XNA,Stone,634,Furniture,4.0,low_normal,POS industry with interest,365243.0,-512.0,-422.0,-452.0,-447.0,0.0
1487371,156594,Consumer loans,7165.935,64350.0,62694.0,6435.0,64350.0,MONDAY,15,Y,1,0.1013800286421038,,,XAP,Approved,-2499,XNA,XAP,,New,Furniture,POS,XNA,Stone,30,Furniture,10.0,middle,POS industry with interest,365243.0,-2464.0,-2194.0,-2194.0,-2192.0,1.0
1779272,321162,Cash loans,21236.715,90000.0,104733.0,,90000.0,MONDAY,12,Y,1,,,,XNA,Approved,-920,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,6.0,high,Cash X-Sell: high,365243.0,-890.0,-740.0,-740.0,-731.0,1.0
1319245,296490,Consumer loans,5926.455,41841.0,47664.0,4185.0,41841.0,THURSDAY,13,Y,1,0.0879061400325069,,,XAP,Approved,-2079,Cash through the bank,XAP,Unaccompanied,Repeater,Mobile,POS,XNA,Country-wide,1583,Consumer electronics,12.0,high,POS household with interest,365243.0,-2048.0,-1718.0,-1868.0,-1866.0,0.0
2096933,191053,Cash loans,,0.0,0.0,,,FRIDAY,9,Y,1,,,,XNA,Canceled,-118,XNA,XAP,,Repeater,XNA,XNA,XNA,Contact center,-1,XNA,,XNA,Cash,,,,,,
1210521,279521,Consumer loans,5139.45,30555.0,30942.0,1530.0,30555.0,SUNDAY,13,Y,1,0.0513152590203587,,,XAP,Approved,-1423,Cash through the bank,XAP,,New,Mobile,POS,XNA,Country-wide,15,Connectivity,8.0,high,POS mobile with interest,365243.0,-1386.0,-1176.0,-1176.0,-1170.0,0.0
1327038,283345,Consumer loans,3360.24,36000.0,36000.0,0.0,36000.0,FRIDAY,14,Y,1,0.0,,,XAP,Approved,-473,Cash through the bank,XAP,,New,Homewares,POS,XNA,Stone,82,Consumer electronics,12.0,low_normal,POS household with interest,365243.0,-439.0,-109.0,-109.0,-107.0,0.0
2186733,177222,Cash loans,21599.82,103500.0,119020.5,,103500.0,FRIDAY,6,Y,1,,,,XNA,Approved,-235,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,0,XNA,6.0,low_normal,Cash X-Sell: low,365243.0,-205.0,-55.0,-145.0,-142.0,1.0
1678300,403989,Consumer loans,5318.19,46075.5,45571.5,4608.0,46075.5,SATURDAY,10,Y,1,0.100011576621746,,,XAP,Approved,-2848,Cash through the bank,XAP,Children,New,Mobile,POS,XNA,Country-wide,25,Connectivity,12.0,low_normal,POS mobile with interest,365243.0,-2811.0,-2481.0,-2541.0,-2539.0,1.0
2028007,248435,Revolving loans,2250.0,45000.0,45000.0,,45000.0,MONDAY,17,Y,1,,,,XAP,Approved,-380,XNA,XAP,Unaccompanied,Refreshed,XNA,Cards,walk-in,Regional / Local,46,Consumer electronics,0.0,XNA,Card Street,365243.0,365243.0,365243.0,365243.0,365243.0,0.0
2131803,159597,Cash loans,,0.0,0.0,,,TUESDAY,12,Y,1,,,,XNA,Canceled,-275,XNA,XAP,,Refreshed,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2733379,176166,Consumer loans,6435.54,63000.0,56700.0,6300.0,63000.0,WEDNESDAY,19,Y,1,0.1089090909090909,,,XAP,Approved,-1094,Cash through the bank,XAP,Unaccompanied,New,Clothing and Accessories,POS,XNA,Country-wide,50,Clothing,10.0,low_normal,POS industry with interest,365243.0,-1063.0,-793.0,-883.0,-879.0,0.0
1571230,436631,Cash loans,11531.835,90000.0,108522.0,,90000.0,THURSDAY,16,Y,1,,,,XNA,Approved,-1362,Cash through the bank,XAP,Unaccompanied,Refreshed,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,middle,Cash X-Sell: middle,365243.0,-1332.0,-1002.0,-1062.0,-1058.0,1.0
1027669,177778,Consumer loans,32759.28,314775.0,319540.5,31477.5,314775.0,TUESDAY,10,Y,1,0.0976641058034319,,,XAP,Approved,-911,XNA,XAP,Unaccompanied,Repeater,Consumer Electronics,POS,XNA,Regional / Local,257,Consumer electronics,12.0,middle,POS household with interest,365243.0,-880.0,-550.0,-730.0,-724.0,0.0
2260218,345761,Consumer loans,5264.37,36436.5,34956.0,3645.0,36436.5,MONDAY,13,Y,1,0.1028402467199389,,,XAP,Approved,-2717,Cash through the bank,XAP,Other_B,Repeater,Mobile,POS,XNA,Stone,30,Connectivity,8.0,high,POS mobile with interest,365243.0,-2683.0,-2473.0,-2473.0,-2466.0,1.0
1422561,390733,Cash loans,,0.0,0.0,,,FRIDAY,5,Y,1,,,,XNA,Canceled,-241,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2413391,111896,Consumer loans,10177.065,103275.0,87885.0,22500.0,103275.0,TUESDAY,15,Y,1,0.2219916243560759,,,XAP,Approved,-772,Cash through the bank,XAP,Family,New,Furniture,POS,XNA,Stone,1100,Furniture,10.0,middle,POS industry with interest,365243.0,-741.0,-471.0,-471.0,-466.0,0.0
1161025,439214,Revolving loans,2250.0,45000.0,45000.0,,45000.0,WEDNESDAY,15,Y,1,,,,XAP,Approved,-243,XNA,XAP,Unaccompanied,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,-241.0,-199.0,365243.0,-168.0,365243.0,0.0
2223285,282215,Cash loans,33026.58,1129500.0,1129500.0,,1129500.0,SATURDAY,15,Y,1,,,,XNA,Canceled,-307,XNA,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Contact center,-1,XNA,60.0,low_normal,Cash X-Sell: low,,,,,,
1548097,289376,Consumer loans,4442.04,44428.05,39982.5,4445.55,44428.05,MONDAY,16,Y,1,0.1089763807078881,,,XAP,Approved,-2789,Cash through the bank,XAP,Family,New,Consumer Electronics,POS,XNA,Country-wide,1719,Consumer electronics,10.0,low_normal,POS household without interest,365243.0,-2758.0,-2488.0,-2578.0,-2566.0,0.0
1559336,399029,Cash loans,,0.0,0.0,,,FRIDAY,15,Y,1,,,,XNA,Canceled,-248,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2403803,259483,Consumer loans,4353.84,29655.0,35550.0,1485.0,29655.0,TUESDAY,15,Y,1,0.0436695018226002,,,XAP,Approved,-1732,Cash through the bank,XAP,Unaccompanied,New,Mobile,POS,XNA,Stone,29,Connectivity,12.0,high,POS mobile with interest,365243.0,-1701.0,-1371.0,-1371.0,-1362.0,0.0
1831419,328365,Revolving loans,13500.0,0.0,270000.0,,,FRIDAY,7,Y,1,,,,XAP,Approved,-292,XNA,XAP,,Repeater,XNA,Cards,x-sell,AP+ (Cash loan),3,XNA,0.0,XNA,Card X-Sell,-282.0,-246.0,365243.0,365243.0,365243.0,0.0
2653498,169311,Consumer loans,13293.36,64345.5,68364.0,6435.0,64345.5,SATURDAY,15,Y,1,0.0936951028757068,,,XAP,Approved,-746,Cash through the bank,XAP,,New,Computers,POS,XNA,Regional / Local,300,Consumer electronics,6.0,high,POS household with interest,365243.0,-714.0,-564.0,-564.0,-556.0,0.0
2298842,289165,Cash loans,10160.91,229500.0,266760.0,,229500.0,MONDAY,6,Y,1,,,,XNA,Refused,-511,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,36.0,low_normal,Cash X-Sell: low,,,,,,
2528429,240597,Consumer loans,13617.99,122220.0,135126.0,0.0,122220.0,SUNDAY,12,Y,1,0.0,,,XAP,Approved,-611,Cash through the bank,XAP,,New,Computers,POS,XNA,Regional / Local,100,Consumer electronics,12.0,middle,POS household with interest,365243.0,-580.0,-250.0,-430.0,-422.0,0.0
1560756,309290,Cash loans,56093.49,540000.0,561384.0,,540000.0,FRIDAY,15,Y,1,,,,XNA,Approved,-607,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,middle,Cash X-Sell: middle,365243.0,-577.0,-247.0,-337.0,-332.0,1.0
